match_id,bookmaker,home_odds,draw_odds,away_odds,timestamp,league_name
D1_2324_199,B365,2.0,3.8,3.5,2024-02-24,Bundesliga
D1_2324_200,B365,1.3,5.25,10.0,2024-02-24,Bundesliga
D1_2324_201,B365,2.0,3.5,3.75,2024-02-24,Bundesliga
D1_2324_202,B365,1.65,4.2,5.0,2024-02-24,Bundesliga
D1_2324_203,B365,1.67,4.33,4.5,2024-02-24,Bundesliga
D1_2324_204,B365,2.25,3.4,3.2,2024-02-25,Bundesliga
D1_2324_205,B365,1.5,5.0,5.5,2024-02-25,Bundesliga
D1_2324_206,B365,2.2,3.6,3.1,2024-02-25,Bundesliga
D1_2324_207,B365,5.75,4.75,1.5,2024-03-01,Bundesliga
D1_2324_208,B365,5.0,4.2,1.62,2024-03-02,Bundesliga
D1_2324_209,B365,2.9,3.3,2.4,2024-03-02,Bundesliga
D1_2324_210,B365,2.8,3.3,2.5,2024-03-02,Bundesliga
D1_2324_211,B365,1.91,3.75,3.75,2024-03-02,Bundesliga
D1_2324_212,B365,3.4,3.6,2.05,2024-03-02,Bundesliga
D1_2324_213,B365,3.3,3.5,2.15,2024-03-02,Bundesliga
D1_2324_214,B365,9.0,4.75,1.36,2024-03-03,Bundesliga
D1_2324_215,B365,1.91,4.0,3.6,2024-03-03,Bundesliga
D1_2324_216,B365,1.45,4.5,7.0,2024-03-08,Bundesliga
D1_2324_217,B365,1.85,4.2,3.5,2024-03-09,Bundesliga
D1_2324_218,B365,1.25,7.0,10.0,2024-03-09,Bundesliga
D1_2324_219,B365,1.83,4.0,4.0,2024-03-09,Bundesliga
D1_2324_220,B365,1.14,8.5,15.0,2024-03-09,Bundesliga
D1_2324_221,B365,3.5,4.33,1.85,2024-03-09,Bundesliga
D1_2324_222,B365,2.2,3.75,3.0,2024-03-10,Bundesliga
D1_2324_223,B365,2.0,4.0,3.3,2024-03-10,Bundesliga
D1_2324_224,B365,1.33,5.75,8.5,2024-03-10,Bundesliga
D1_2324_225,B365,6.5,4.75,1.45,2024-03-15,Bundesliga
D1_2324_226,B365,17.0,8.0,1.14,2024-03-16,Bundesliga
D1_2324_227,B365,2.45,3.6,2.7,2024-03-16,Bundesliga
D1_2324_228,B365,1.8,3.8,4.33,2024-03-16,Bundesliga
D1_2324_229,B365,2.05,3.4,3.8,2024-03-16,Bundesliga
D1_2324_230,B365,2.05,3.5,3.5,2024-03-16,Bundesliga
D1_2324_231,B365,3.8,4.0,1.83,2024-03-16,Bundesliga
D1_2324_232,B365,6.0,4.33,1.53,2024-03-17,Bundesliga
D1_2324_233,B365,1.62,4.2,5.0,2024-03-17,Bundesliga
D1_2324_234,B365,2.0,3.5,3.8,2024-03-30,Bundesliga
D1_2324_235,B365,1.2,7.5,12.0,2024-03-30,Bundesliga
D1_2324_236,B365,2.2,3.6,3.2,2024-03-30,Bundesliga
D1_2324_237,B365,1.4,5.25,7.5,2024-03-30,Bundesliga
D1_2324_238,B365,2.88,3.5,2.4,2024-03-30,Bundesliga
D1_2324_239,B365,1.4,5.75,6.0,2024-03-30,Bundesliga
D1_2324_240,B365,1.75,4.0,4.5,2024-03-31,Bundesliga
D1_2324_241,B365,1.25,6.0,10.0,2024-03-31,Bundesliga
D1_2324_242,B365,1.62,4.0,5.25,2024-03-31,Bundesliga
D1_2324_243,B365,1.75,3.8,4.5,2024-04-05,Bundesliga
D1_2324_244,B365,2.25,3.5,3.1,2024-04-06,Bundesliga
D1_2324_245,B365,4.75,4.33,1.65,2024-04-06,Bundesliga
D1_2324_246,B365,6.5,6.0,1.36,2024-04-06,Bundesliga
D1_2324_247,B365,1.4,5.0,7.5,2024-04-06,Bundesliga
D1_2324_248,B365,5.75,4.33,1.55,2024-04-06,Bundesliga
D1_2324_249,B365,2.25,4.0,2.8,2024-04-06,Bundesliga
D1_2324_250,B365,2.2,4.0,2.9,2024-04-07,Bundesliga
D1_2324_251,B365,1.85,4.0,3.8,2024-04-07,Bundesliga
D1_2324_252,B365,2.1,3.4,3.4,2024-04-12,Bundesliga
D1_2324_253,B365,1.22,7.5,11.0,2024-04-13,Bundesliga
D1_2324_254,B365,2.05,3.75,3.3,2024-04-13,Bundesliga
D1_2324_255,B365,1.95,4.0,3.4,2024-04-13,Bundesliga
D1_2324_256,B365,3.25,4.0,2.0,2024-04-13,Bundesliga
D1_2324_257,B365,1.36,5.0,8.0,2024-04-13,Bundesliga
D1_2324_258,B365,1.53,4.5,5.5,2024-04-13,Bundesliga
D1_2324_259,B365,4.0,3.8,1.83,2024-04-14,Bundesliga
D1_2324_260,B365,1.2,7.0,13.0,2024-04-14,Bundesliga
D1_2324_261,B365,2.0,3.75,3.5,2024-04-19,Bundesliga
D1_2324_262,B365,1.5,4.75,5.75,2024-04-20,Bundesliga
D1_2324_263,B365,5.75,5.25,1.45,2024-04-20,Bundesliga
D1_2324_264,B365,2.1,4.0,3.1,2024-04-20,Bundesliga
D1_2324_265,B365,1.75,4.0,4.33,2024-04-20,Bundesliga
D1_2324_266,B365,4.75,4.5,1.62,2024-04-20,Bundesliga
D1_2324_267,B365,4.75,4.75,1.57,2024-04-21,Bundesliga
D1_2324_268,B365,2.55,3.8,2.55,2024-04-21,Bundesliga
D1_2324_269,B365,2.6,3.5,2.6,2024-04-21,Bundesliga
D1_2324_270,B365,2.15,4.0,2.9,2024-04-26,Bundesliga
D1_2324_271,B365,1.8,4.0,4.0,2024-04-27,Bundesliga
D1_2324_272,B365,1.4,5.25,7.0,2024-04-27,Bundesliga
D1_2324_273,B365,2.3,3.6,2.88,2024-04-27,Bundesliga
D1_2324_274,B365,1.67,4.33,4.5,2024-04-27,Bundesliga
D1_2324_275,B365,1.75,4.2,4.33,2024-04-27,Bundesliga
D1_2324_276,B365,2.3,3.5,3.0,2024-04-28,Bundesliga
D1_2324_277,B365,1.55,4.33,6.0,2024-04-28,Bundesliga
D1_2324_278,B365,3.3,3.75,2.1,2024-04-28,Bundesliga
D1_2324_279,B365,5.25,5.0,1.5,2024-05-03,Bundesliga
D1_2324_280,B365,1.85,4.33,3.6,2024-05-04,Bundesliga
D1_2324_281,B365,2.1,4.0,3.1,2024-05-04,Bundesliga
D1_2324_282,B365,2.25,3.75,3.0,2024-05-04,Bundesliga
D1_2324_283,B365,1.4,5.0,8.0,2024-05-04,Bundesliga
D1_2324_284,B365,2.3,3.75,2.88,2024-05-04,Bundesliga
D1_2324_285,B365,1.95,3.5,4.0,2024-05-05,Bundesliga
D1_2324_286,B365,3.2,3.5,2.2,2024-05-05,Bundesliga
D1_2324_287,B365,3.0,3.5,2.3,2024-05-05,Bundesliga
D1_2324_288,B365,4.0,4.2,1.75,2024-05-10,Bundesliga
D1_2324_289,B365,2.8,3.3,2.55,2024-05-11,Bundesliga
D1_2324_290,B365,1.7,4.0,4.5,2024-05-11,Bundesliga
D1_2324_291,B365,2.45,3.75,2.63,2024-05-11,Bundesliga
D1_2324_292,B365,1.29,6.5,8.0,2024-05-11,Bundesliga
D1_2324_293,B365,2.2,3.6,3.1,2024-05-11,Bundesliga
D1_2324_294,B365,4.75,4.5,1.62,2024-05-12,Bundesliga
D1_2324_295,B365,1.33,6.0,7.5,2024-05-12,Bundesliga
D1_2324_296,B365,4.2,4.33,1.7,2024-05-12,Bundesliga
D1_2324_297,B365,1.17,8.5,13.0,2024-05-18,Bundesliga
D1_2324_298,B365,2.8,3.8,2.3,2024-05-18,Bundesliga
D1_2324_299,B365,2.3,4.0,2.7,2024-05-18,Bundesliga
D1_2324_300,B365,2.88,4.5,2.0,2024-05-18,Bundesliga
D1_2324_301,B365,1.3,6.0,9.0,2024-05-18,Bundesliga
D1_2324_302,B365,1.29,6.25,8.5,2024-05-18,Bundesliga
D1_2324_303,B365,2.1,3.4,3.5,2024-05-18,Bundesliga
D1_2324_304,B365,2.38,3.6,2.8,2024-05-18,Bundesliga
D1_2324_305,B365,3.2,3.5,2.2,2024-05-18,Bundesliga
I1_2324_0,B365,2.25,3.2,3.3,2023-08-19,Serie A
I1_2324_1,B365,8.5,5.0,1.36,2023-08-19,Serie A
I1_2324_2,B365,3.4,3.25,2.2,2023-08-19,Serie A
I1_2324_3,B365,1.4,5.0,7.0,2023-08-19,Serie A
I1_2324_4,B365,1.53,4.0,6.5,2023-08-20,Serie A
I1_2324_5,B365,3.5,3.4,2.1,2023-08-20,Serie A
I1_2324_6,B365,3.6,3.3,2.1,2023-08-20,Serie A
I1_2324_7,B365,4.33,3.6,1.83,2023-08-20,Serie A
I1_2324_8,B365,1.67,3.75,5.25,2023-08-21,Serie A
I1_2324_9,B365,4.0,3.4,1.95,2023-08-21,Serie A
I1_2324_10,B365,5.0,4.0,1.67,2023-08-26,Serie A
I1_2324_11,B365,1.91,3.5,4.2,2023-08-26,Serie A
I1_2324_12,B365,1.65,3.8,5.0,2023-08-26,Serie A
I1_2324_13,B365,4.33,3.5,1.83,2023-08-26,Serie A
I1_2324_14,B365,1.57,4.2,5.75,2023-08-27,Serie A
I1_2324_15,B365,1.5,4.5,6.0,2023-08-27,Serie A
I1_2324_16,B365,1.55,4.0,6.0,2023-08-27,Serie A
I1_2324_17,B365,1.33,5.5,8.5,2023-08-27,Serie A
I1_2324_18,B365,2.7,3.2,2.63,2023-08-28,Serie A
I1_2324_19,B365,7.5,4.5,1.44,2023-08-28,Serie A
I1_2324_20,B365,2.0,3.6,3.75,2023-09-01,Serie A
I1_2324_21,B365,2.8,3.1,2.63,2023-09-01,Serie A
I1_2324_22,B365,1.7,3.75,5.0,2023-09-02,Serie A
I1_2324_23,B365,1.8,3.6,4.5,2023-09-02,Serie A
I1_2324_24,B365,1.62,4.0,5.25,2023-09-02,Serie A
I1_2324_25,B365,1.62,4.0,5.5,2023-09-02,Serie A
I1_2324_26,B365,1.65,3.8,5.25,2023-09-03,Serie A
I1_2324_27,B365,2.0,3.3,4.0,2023-09-03,Serie A
I1_2324_28,B365,5.25,3.8,1.67,2023-09-03,Serie A
I1_2324_29,B365,2.0,3.3,4.0,2023-09-03,Serie A
I1_2324_30,B365,1.91,3.4,4.33,2023-09-16,Serie A
I1_2324_31,B365,2.15,3.5,3.4,2023-09-16,Serie A
I1_2324_32,B365,5.5,3.8,1.67,2023-09-16,Serie A
I1_2324_33,B365,2.88,3.3,2.5,2023-09-17,Serie A
I1_2324_34,B365,2.8,3.4,2.5,2023-09-17,Serie A
I1_2324_35,B365,2.1,3.4,3.5,2023-09-17,Serie A
I1_2324_36,B365,2.38,3.5,2.88,2023-09-17,Serie A
I1_2324_37,B365,1.44,4.5,7.5,2023-09-17,Serie A
I1_2324_38,B365,3.6,3.25,2.2,2023-09-18,Serie A
I1_2324_39,B365,3.1,3.3,2.38,2023-09-18,Serie A
I1_2324_40,B365,2.5,3.2,2.9,2023-09-22,Serie A
I1_2324_41,B365,2.45,3.2,3.1,2023-09-22,Serie A
I1_2324_42,B365,1.36,4.75,9.0,2023-09-23,Serie A
I1_2324_43,B365,4.0,4.0,1.8,2023-09-23,Serie A
I1_2324_44,B365,1.8,3.8,4.2,2023-09-23,Serie A
I1_2324_45,B365,9.0,5.25,1.33,2023-09-24,Serie A
I1_2324_46,B365,1.4,5.0,8.0,2023-09-24,Serie A
I1_2324_47,B365,3.2,3.5,2.25,2023-09-24,Serie A
I1_2324_48,B365,3.75,3.6,1.91,2023-09-24,Serie A
I1_2324_49,B365,3.1,2.9,2.6,2023-09-24,Serie A
I1_2324_50,B365,1.5,4.2,7.0,2023-09-26,Serie A
I1_2324_51,B365,5.25,3.8,1.67,2023-09-27,Serie A
I1_2324_52,B365,2.3,3.3,3.2,2023-09-27,Serie A
I1_2324_53,B365,4.2,3.75,1.83,2023-09-27,Serie A
I1_2324_54,B365,1.33,5.5,8.0,2023-09-27,Serie A
I1_2324_55,B365,2.15,3.25,3.5,2023-09-27,Serie A
I1_2324_56,B365,1.36,5.0,8.5,2023-09-27,Serie A
I1_2324_57,B365,3.75,3.6,1.95,2023-09-28,Serie A
I1_2324_58,B365,2.38,3.3,3.0,2023-09-28,Serie A
I1_2324_59,B365,3.8,3.25,2.05,2023-09-28,Serie A
I1_2324_60,B365,4.75,3.8,1.75,2023-09-30,Serie A
I1_2324_61,B365,1.73,3.6,5.0,2023-09-30,Serie A
I1_2324_62,B365,8.0,4.75,1.4,2023-09-30,Serie A
I1_2324_63,B365,1.62,4.0,5.5,2023-10-01,Serie A
I1_2324_64,B365,2.38,3.1,3.2,2023-10-01,Serie A
I1_2324_65,B365,2.5,3.4,2.8,2023-10-01,Serie A
I1_2324_66,B365,1.44,4.2,8.0,2023-10-01,Serie A
I1_2324_67,B365,2.25,3.75,2.88,2023-10-02,Serie A
I1_2324_68,B365,1.85,3.5,4.33,2023-10-02,Serie A
I1_2324_69,B365,1.5,4.2,7.0,2023-10-02,Serie A
I1_2324_70,B365,3.1,3.25,2.38,2023-10-06,Serie A
I1_2324_71,B365,2.55,3.4,2.7,2023-10-06,Serie A
I1_2324_72,B365,1.36,5.5,7.5,2023-10-07,Serie A
I1_2324_73,B365,1.91,3.3,4.33,2023-10-07,Serie A
I1_2324_74,B365,4.2,3.5,1.91,2023-10-07,Serie A
I1_2324_75,B365,1.7,3.8,5.0,2023-10-08,Serie A
I1_2324_76,B365,2.35,3.3,3.1,2023-10-08,Serie A
I1_2324_77,B365,2.7,3.3,2.63,2023-10-08,Serie A
I1_2324_78,B365,4.75,3.3,1.83,2023-10-08,Serie A
I1_2324_79,B365,1.6,4.2,5.5,2023-10-08,Serie A
I1_2324_80,B365,5.5,3.75,1.65,2023-10-21,Serie A
I1_2324_81,B365,5.5,3.6,1.7,2023-10-21,Serie A
I1_2324_82,B365,2.7,3.5,2.5,2023-10-21,Serie A
I1_2324_83,B365,1.7,3.6,5.25,2023-10-22,Serie A
I1_2324_84,B365,1.73,3.75,5.0,2023-10-22,Serie A
I1_2324_85,B365,2.2,3.2,3.5,2023-10-22,Serie A
I1_2324_86,B365,1.55,3.8,6.5,2023-10-22,Serie A
I1_2324_87,B365,2.25,3.4,3.2,2023-10-22,Serie A
I1_2324_88,B365,2.2,3.3,3.4,2023-10-23,Serie A
I1_2324_89,B365,1.44,4.33,8.0,2023-10-23,Serie A
I1_2324_90,B365,1.73,3.6,5.25,2023-10-27,Serie A
I1_2324_91,B365,2.6,3.4,2.63,2023-10-28,Serie A
I1_2324_92,B365,2.75,3.0,2.8,2023-10-28,Serie A
I1_2324_93,B365,1.36,5.0,8.0,2023-10-28,Serie A
I1_2324_94,B365,2.3,3.3,3.2,2023-10-29,Serie A
I1_2324_95,B365,2.0,3.6,3.6,2023-10-29,Serie A
I1_2324_96,B365,1.62,4.0,5.5,2023-10-29,Serie A
I1_2324_97,B365,2.2,3.4,3.3,2023-10-29,Serie A
I1_2324_98,B365,5.25,3.75,1.67,2023-10-30,Serie A
I1_2324_99,B365,2.25,3.25,3.25,2023-10-30,Serie A
I1_2324_100,B365,2.63,3.2,2.75,2023-11-03,Serie A
I1_2324_101,B365,7.0,4.75,1.44,2023-11-04,Serie A
I1_2324_102,B365,3.3,3.5,2.15,2023-11-04,Serie A
I1_2324_103,B365,1.45,4.5,7.0,2023-11-04,Serie A
I1_2324_104,B365,3.2,3.25,2.3,2023-11-05,Serie A
I1_2324_105,B365,2.7,3.2,2.7,2023-11-05,Serie A
I1_2324_106,B365,1.57,3.8,6.5,2023-11-05,Serie A
I1_2324_107,B365,2.9,3.2,2.55,2023-11-05,Serie A
I1_2324_108,B365,2.0,3.6,3.6,2023-11-06,Serie A
I1_2324_109,B365,2.15,3.4,3.4,2023-11-06,Serie A
I1_2324_110,B365,1.65,4.2,4.75,2023-11-10,Serie A
I1_2324_111,B365,1.91,3.3,4.33,2023-11-10,Serie A
I1_2324_112,B365,5.0,3.6,1.75,2023-11-11,Serie A
I1_2324_113,B365,1.36,5.0,8.0,2023-11-11,Serie A
I1_2324_114,B365,2.5,3.1,3.0,2023-11-11,Serie A
I1_2324_115,B365,1.22,7.0,11.0,2023-11-12,Serie A
I1_2324_116,B365,2.0,3.4,3.8,2023-11-12,Serie A
I1_2324_117,B365,3.75,3.5,2.0,2023-11-12,Serie A
I1_2324_118,B365,3.0,3.0,2.63,2023-11-12,Serie A
I1_2324_119,B365,1.18,8.0,13.0,2023-11-12,Serie A
I1_2324_120,B365,4.75,3.75,1.75,2023-11-25,Serie A
I1_2324_121,B365,2.7,3.4,2.63,2023-11-25,Serie A
I1_2324_122,B365,2.1,3.3,3.5,2023-11-25,Serie A
I1_2324_123,B365,2.88,3.25,2.5,2023-11-26,Serie A
I1_2324_124,B365,2.75,3.6,2.4,2023-11-26,Serie A
I1_2324_125,B365,2.5,3.25,2.88,2023-11-26,Serie A
I1_2324_126,B365,1.62,3.8,5.75,2023-11-26,Serie A
I1_2324_127,B365,3.3,3.25,2.25,2023-11-26,Serie A
I1_2324_128,B365,2.75,3.0,2.88,2023-11-27,Serie A
I1_2324_129,B365,2.3,3.25,3.2,2023-11-27,Serie A
I1_2324_130,B365,4.2,3.3,1.95,2023-12-01,Serie A
I1_2324_131,B365,1.91,3.6,3.8,2023-12-02,Serie A
I1_2324_132,B365,1.62,4.0,5.25,2023-12-02,Serie A
I1_2324_133,B365,1.44,4.5,7.5,2023-12-02,Serie A
I1_2324_134,B365,3.0,3.2,2.45,2023-12-03,Serie A
I1_2324_135,B365,1.45,4.75,7.0,2023-12-03,Serie A
I1_2324_136,B365,1.7,3.6,5.25,2023-12-03,Serie A
I1_2324_137,B365,3.8,3.75,1.91,2023-12-03,Serie A
I1_2324_138,B365,2.8,3.5,2.4,2023-12-03,Serie A
I1_2324_139,B365,2.9,3.2,2.45,2023-12-04,Serie A
I1_2324_140,B365,2.25,3.25,3.25,2023-12-08,Serie A
I1_2324_141,B365,4.2,3.4,1.95,2023-12-09,Serie A
I1_2324_142,B365,2.5,3.2,3.0,2023-12-09,Serie A
I1_2324_143,B365,1.29,6.5,9.0,2023-12-09,Serie A
I1_2324_144,B365,3.4,3.2,2.25,2023-12-10,Serie A
I1_2324_145,B365,2.15,3.1,3.75,2023-12-10,Serie A
I1_2324_146,B365,3.75,3.3,2.05,2023-12-10,Serie A
I1_2324_147,B365,2.1,3.3,3.5,2023-12-10,Serie A
I1_2324_148,B365,2.55,3.2,3.0,2023-12-11,Serie A
I1_2324_149,B365,2.3,3.5,3.0,2023-12-11,Serie A
I1_2324_150,B365,4.75,3.2,1.91,2023-12-15,Serie A
I1_2324_151,B365,2.15,3.3,3.5,2023-12-16,Serie A
I1_2324_152,B365,1.33,5.0,9.5,2023-12-16,Serie A
I1_2324_153,B365,1.6,3.8,6.0,2023-12-16,Serie A
I1_2324_154,B365,1.62,4.33,5.0,2023-12-17,Serie A
I1_2324_155,B365,1.4,5.0,7.0,2023-12-17,Serie A
I1_2324_156,B365,2.25,3.5,3.1,2023-12-17,Serie A
I1_2324_157,B365,2.38,3.0,3.25,2023-12-17,Serie A
I1_2324_158,B365,4.75,3.8,1.73,2023-12-17,Serie A
I1_2324_159,B365,1.3,5.5,10.0,2023-12-18,Serie A
I1_2324_160,B365,4.2,3.4,1.91,2023-12-22,Serie A
I1_2324_161,B365,2.25,3.3,3.25,2023-12-22,Serie A
I1_2324_162,B365,2.88,3.2,2.55,2023-12-22,Serie A
I1_2324_163,B365,8.0,4.5,1.44,2023-12-22,Serie A
I1_2324_164,B365,6.0,3.75,1.62,2023-12-23,Serie A
I1_2324_165,B365,2.7,3.2,2.75,2023-12-23,Serie A
I1_2324_166,B365,1.75,3.5,5.0,2023-12-23,Serie A
I1_2324_167,B365,1.22,7.0,11.0,2023-12-23,Serie A
I1_2324_168,B365,2.38,3.25,3.1,2023-12-23,Serie A
I1_2324_169,B365,3.0,3.1,2.5,2023-12-23,Serie A
I1_2324_170,B365,2.1,3.2,3.6,2023-12-29,Serie A
I1_2324_171,B365,1.62,4.0,5.5,2023-12-29,Serie A
I1_2324_172,B365,5.5,3.8,1.65,2023-12-29,Serie A
I1_2324_173,B365,1.67,3.8,5.25,2023-12-29,Serie A
I1_2324_174,B365,1.4,4.6,8.0,2023-12-30,Serie A
I1_2324_175,B365,2.05,3.4,3.6,2023-12-30,Serie A
I1_2324_176,B365,3.5,3.1,2.25,2023-12-30,Serie A
I1_2324_177,B365,1.45,4.75,6.5,2023-12-30,Serie A
I1_2324_178,B365,1.91,3.4,4.2,2023-12-30,Serie A
I1_2324_179,B365,2.05,3.0,4.2,2023-12-30,Serie A
I1_2324_180,B365,2.05,3.0,4.33,2024-01-05,Serie A
I1_2324_181,B365,1.17,8.0,13.0,2024-01-06,Serie A
I1_2324_182,B365,2.63,3.3,2.7,2024-01-06,Serie A
I1_2324_183,B365,2.2,3.25,3.4,2024-01-06,Serie A
I1_2324_184,B365,3.25,3.5,2.15,2024-01-06,Serie A
I1_2324_185,B365,5.25,3.8,1.67,2024-01-07,Serie A
I1_2324_186,B365,2.9,3.2,2.5,2024-01-07,Serie A
I1_2324_187,B365,3.5,3.2,2.2,2024-01-07,Serie A
I1_2324_188,B365,7.5,4.5,1.4,2024-01-07,Serie A
I1_2324_189,B365,2.4,3.2,3.1,2024-01-07,Serie A
I1_2324_190,B365,2.9,3.0,2.63,2024-01-13,Serie A
I1_2324_191,B365,1.33,5.0,8.5,2024-01-13,Serie A
I1_2324_192,B365,2.15,3.25,3.5,2024-01-13,Serie A
I1_2324_193,B365,7.0,4.0,1.5,2024-01-13,Serie A
I1_2324_194,B365,1.65,3.6,5.75,2024-01-14,Serie A
I1_2324_195,B365,3.0,3.1,2.5,2024-01-14,Serie A
I1_2324_196,B365,1.67,3.75,5.5,2024-01-14,Serie A
I1_2324_197,B365,2.2,3.2,3.5,2024-01-14,Serie A
I1_2324_198,B365,1.44,4.5,7.5,2024-01-15,Serie A
I1_2324_199,B365,1.4,4.2,8.5,2024-01-16,Serie A
I1_2324_200,B365,1.44,4.2,8.5,2024-01-20,Serie A
I1_2324_201,B365,4.0,3.8,1.85,2024-01-20,Serie A
I1_2324_202,B365,2.4,3.4,2.9,2024-01-21,Serie A
I1_2324_203,B365,2.8,3.3,2.55,2024-01-21,Serie A
I1_2324_204,B365,3.6,3.2,2.15,2024-01-21,Serie A
I1_2324_205,B365,6.0,3.5,1.65,2024-01-21,Serie A
I1_2324_206,B365,3.5,3.2,2.2,2024-01-26,Serie A
I1_2324_207,B365,1.5,4.5,6.0,2024-01-27,Serie A
I1_2324_208,B365,1.29,5.5,10.0,2024-01-27,Serie A
I1_2324_209,B365,1.67,3.75,5.25,2024-01-27,Serie A
I1_2324_210,B365,2.1,3.1,4.0,2024-01-28,Serie A
I1_2324_211,B365,2.25,3.4,3.2,2024-01-28,Serie A
I1_2324_212,B365,2.45,3.3,2.9,2024-01-28,Serie A
I1_2324_213,B365,2.25,3.3,3.3,2024-01-28,Serie A
I1_2324_214,B365,4.2,3.6,1.85,2024-01-28,Serie A
I1_2324_215,B365,5.25,3.8,1.67,2024-01-29,Serie A
I1_2324_216,B365,3.75,3.2,2.1,2024-02-02,Serie A
I1_2324_217,B365,3.0,3.0,2.6,2024-02-03,Serie A
I1_2324_218,B365,2.25,3.3,3.3,2024-02-03,Serie A
I1_2324_219,B365,5.0,4.2,1.62,2024-02-03,Serie A
I1_2324_220,B365,1.7,3.75,5.0,2024-02-03,Serie A
I1_2324_221,B365,1.5,4.0,7.5,2024-02-04,Serie A
I1_2324_222,B365,1.4,4.5,8.5,2024-02-04,Serie A
I1_2324_223,B365,2.05,3.4,3.75,2024-02-04,Serie A
I1_2324_224,B365,1.8,3.5,4.75,2024-02-04,Serie A
I1_2324_225,B365,1.44,4.33,7.5,2024-02-05,Serie A
I1_2324_226,B365,2.38,3.2,3.2,2024-02-09,Serie A
I1_2324_227,B365,3.5,3.3,2.15,2024-02-10,Serie A
I1_2324_228,B365,4.2,3.5,1.91,2024-02-10,Serie A
I1_2324_229,B365,3.4,3.3,2.2,2024-02-10,Serie A
I1_2324_230,B365,1.5,4.33,6.5,2024-02-11,Serie A
I1_2324_231,B365,1.73,3.6,5.25,2024-02-11,Serie A
I1_2324_232,B365,2.05,3.4,3.75,2024-02-11,Serie A
I1_2324_233,B365,3.75,3.3,2.05,2024-02-11,Serie A
I1_2324_234,B365,1.95,3.6,3.8,2024-02-11,Serie A
I1_2324_235,B365,1.44,4.5,8.0,2024-02-12,Serie A
I1_2324_236,B365,2.3,3.2,3.2,2024-02-14,Serie A
I1_2324_237,B365,1.8,3.4,4.75,2024-02-16,Serie A
I1_2324_238,B365,1.14,8.5,15.0,2024-02-16,Serie A
I1_2324_239,B365,1.6,3.75,6.0,2024-02-17,Serie A
I1_2324_240,B365,5.75,3.5,1.67,2024-02-17,Serie A
I1_2324_241,B365,1.36,5.5,8.0,2024-02-17,Serie A
I1_2324_242,B365,2.3,3.1,3.4,2024-02-18,Serie A
I1_2324_243,B365,3.75,3.3,2.05,2024-02-18,Serie A
I1_2324_244,B365,1.91,3.6,4.0,2024-02-18,Serie A
I1_2324_245,B365,3.8,3.75,1.91,2024-02-18,Serie A
I1_2324_246,B365,4.75,3.5,1.8,2024-02-18,Serie A
I1_2324_247,B365,2.4,2.9,3.25,2024-02-22,Serie A
I1_2324_248,B365,1.55,3.8,7.0,2024-02-23,Serie A
I1_2324_249,B365,2.2,3.4,3.3,2024-02-24,Serie A
I1_2324_250,B365,3.0,3.1,2.5,2024-02-24,Serie A
I1_2324_251,B365,2.25,3.0,3.6,2024-02-24,Serie A
I1_2324_252,B365,1.3,5.5,10.0,2024-02-25,Serie A
I1_2324_253,B365,4.2,3.75,1.83,2024-02-25,Serie A
I1_2324_254,B365,7.0,4.5,1.44,2024-02-25,Serie A
I1_2324_255,B365,2.38,3.4,3.0,2024-02-25,Serie A
I1_2324_256,B365,1.91,3.25,4.5,2024-02-26,Serie A
I1_2324_257,B365,2.25,3.1,3.5,2024-02-26,Serie A
I1_2324_258,B365,4.0,3.8,1.8,2024-02-28,Serie A
I1_2324_259,B365,1.62,4.0,5.5,2024-02-28,Serie A
I1_2324_260,B365,3.5,3.2,2.2,2024-03-01,Serie A
I1_2324_261,B365,1.65,3.8,5.75,2024-03-02,Serie A
I1_2324_262,B365,3.75,3.4,2.05,2024-03-02,Serie A
I1_2324_263,B365,2.63,3.0,2.9,2024-03-02,Serie A
I1_2324_264,B365,2.2,3.4,3.25,2024-03-03,Serie A
I1_2324_265,B365,2.15,3.25,3.6,2024-03-03,Serie A
I1_2324_266,B365,2.25,3.3,3.3,2024-03-03,Serie A
I1_2324_267,B365,1.91,3.4,4.2,2024-03-03,Serie A
I1_2324_268,B365,2.38,3.1,3.3,2024-03-03,Serie A
I1_2324_269,B365,1.3,5.75,9.5,2024-03-04,Serie A
I1_2324_270,B365,1.75,3.6,5.0,2024-03-08,Serie A
I1_2324_271,B365,1.83,3.6,4.33,2024-03-09,Serie A
I1_2324_272,B365,2.2,3.6,3.1,2024-03-09,Serie A
I1_2324_273,B365,3.5,3.3,2.15,2024-03-09,Serie A
I1_2324_274,B365,2.15,3.2,3.5,2024-03-09,Serie A
I1_2324_275,B365,2.2,3.25,3.4,2024-03-10,Serie A
I1_2324_276,B365,1.44,5.0,6.5,2024-03-10,Serie A
I1_2324_277,B365,2.2,3.3,3.3,2024-03-10,Serie A
I1_2324_278,B365,2.55,3.3,2.75,2024-03-10,Serie A
I1_2324_279,B365,1.91,3.5,4.0,2024-03-11,Serie A
I1_2324_280,B365,4.0,3.2,2.0,2024-03-15,Serie A
I1_2324_281,B365,2.05,3.5,3.6,2024-03-16,Serie A
I1_2324_282,B365,2.8,2.9,2.8,2024-03-16,Serie A
I1_2324_283,B365,2.9,3.2,2.5,2024-03-16,Serie A
I1_2324_284,B365,3.5,3.4,2.15,2024-03-16,Serie A
